0,1,2,3,4,5,6
0.17773509208287167,0.03934110081992575,0.01070579493684336,0.0056197672264993274,0.002861605778325242,3256.9458167000817,2.267840854314894
0.3153320138188091,0.06611594822515036,0.014759226310858213,0.00831856242184218,0.004096893286816687,4681.70703014226,2.152289757229592
0.20777543568020887,0.0565803131211214,0.013676478584262438,0.00968609247018822,0.004925710122097876,3842.302765339133,2.140833793723854
0.07534888647876169,0.028382518289093883,0.008391555610862118,0.005744055117863952,0.0028587407436092118,1653.4318312421267,2.307729677561202
0.16602960012597257,0.046059155367846015,0.011736188930985525,0.005166442024218653,0.0026833279064949343,2647.659117602214,2.231354572063323
0.18085830751770685,0.05196465523878409,0.012963706545644221,0.005955665181308314,0.0029660753925889525,2862.239353741134,2.2089932887579913
0.08919610261272774,0.03584195626685896,0.009718543790624683,0.004967736074385921,0.002406498277878207,1721.4075009526425,2.137250786977437
0.12164099525241841,0.03807781922761149,0.009571593034337182,0.0034676725059279642,0.0014188633820589368,2046.6135219807002,2.1720172766654104
0.15582012212195986,0.043301481072146805,0.010704223870368993,0.0033524967809656758,0.0012229881052325175,2442.2518492176855,2.1803463869620243
0.24712752281158423,0.048623196414826285,0.010394003046441131,0.0037418812380359172,0.001497249895753261,3348.0834706992664,2.095506836395081
0.2412018530010319,0.055853532549292303,0.013198450042138888,0.005180871090921233,0.0022434728154283336,3474.8920996935617,2.1220042398367798
0.16549572952969316,0.06483646065193922,0.016611942801911642,0.005833860049234801,0.0017015092603372688,2900.58168445573,2.2294473944973467
0.17818322898195468,0.06277943955083198,0.014929752992509088,0.004936618138077587,0.001665712822881913,2997.4509563634956,2.1239114585816825
0.12922600594620942,0.03730402059300224,0.008239369211752742,0.003001930029625203,0.0014012568749029854,2247.8344291219537,2.19866558824304
0.10949759745490038,0.033014704560126513,0.008192206651797209,0.0033404671859624635,0.0017467542587475441,1815.656309161969,2.352427281790667
0.08674758806317312,0.033606692633585594,0.00888051236980822,0.003134351341448957,0.0013764381007992643,1604.953161946342,2.3117808105197772
0.0973391025807877,0.040024187141943585,0.00911792825543693,0.0030629451965655005,0.0012707033165359066,1681.455093100985,2.2335334951416246
0.11667013786529469,0.03636289991991275,0.008644359636948871,0.0031238899689302745,0.0014040161188199802,1903.5598958886874,2.2747182206489955
0.0897237792750164,0.030184445826537776,0.0076542428330183656,0.003032896768588082,0.0012860612546108574,1548.4610051355378,2.3284700986643876
0.07439894193237594,0.031050532372752352,0.007200240864912859,0.0029218180988969263,0.0012263883407513483,1427.235614987467,2.3260746694580945
0.07659898944269364,0.032622361340704766,0.00791226793332888,0.0028051861608323356,0.001173811399371515,1351.465234911035,2.3205852432956253
0.11763737659421043,0.037510788751295494,0.009324255281295398,0.002882598367934487,0.0013186500026071172,2019.8822962378201,2.1866753864147763
0.13261480409657658,0.04304557396067064,0.009375869845350495,0.003347623451326165,0.0016420578984208483,2289.509196367284,2.27463910197385
0.07743879306801062,0.030445241443022682,0.007724864556614818,0.0030340510485959466,0.001356723121901073,1455.9639913765789,2.3810608022874105
0.06949210917188682,0.030613582297677012,0.008207762659953391,0.002648655480436315,0.001113843584038338,1276.774219174362,2.3696656632319564
0.12383505995160382,0.03411854102797202,0.008744358868349308,0.0028760308975174028,0.0012356604658978467,1843.5590153351839,2.195898285455419
0.18271014665158017,0.045155165767282596,0.009004948490248642,0.003835020498028741,0.0019487411961706448,2753.6747902982356,2.1134720479644864
0.12765686029431558,0.04074646904592018,0.007616789757400031,0.004044807936104725,0.0022340500100459402,2125.495416498917,2.104709019437496
0.11719626956537245,0.03659166674927844,0.008102854945133166,0.003172050910454738,0.0015009101777018043,1963.115866748098,2.2623089238758634
0.20628440396558834,0.04959154721318944,0.010083755681213405,0.0037578812693344495,0.001955844456240774,3132.2767692262582,2.3672031834436438
0.2128275212190834,0.0511539721965292,0.009375620164881717,0.004240222497505808,0.002454013466697578,3087.586140342428,2.3453025176220534
0.19712748805855657,0.04131483192556705,0.008935525323195448,0.003606687439461599,0.0017394280682495073,2883.0745742825075,2.2913645371564684
0.1642889776922191,0.036770135113890864,0.00869115655078432,0.0032118656126809988,0.001456525937277081,2557.7249720300533,2.318654809355632
0.13756862971819953,0.03993775197943212,0.007987597976786005,0.004300356373613243,0.0024174430318667996,2250.7881061072217,2.18956384695614
0.19153865315888244,0.045801548273465935,0.009401161448152364,0.004904259536025367,0.002692614119613079,3177.4571131723296,2.1625641190920972
0.20707417182668014,0.055425118879244575,0.012198009233548133,0.00401173650630613,0.001820992169051306,3002.130717275855,2.099516264861949
0.21134346752652536,0.0616790202939838,0.011784582004330095,0.0033151582568185594,0.0015243393495398107,2938.4646557485485,2.1149666654909587
0.1681122482465603,0.04675671335611189,0.007709078788561557,0.0027236248529946072,0.001339182502689278,2340.610375036922,2.0306542303202257
0.06730909441724219,0.03102005514014267,0.007009683734342991,0.0023373214328127586,0.0010691582336985908,1224.7842722326031,2.2788261838833206
0.09383007583109088,0.03846926656798664,0.00715122178976839,0.0023869966403975294,0.001063088020130621,1573.212019297845,2.1889826399227506
0.0806096254642848,0.030465932008118958,0.006811616880333122,0.002385273610020906,0.0010133074609034259,1488.704396179955,2.2227595415250936
0.11364749777987183,0.03036865044849022,0.008140243749920508,0.002621463235508673,0.0011428792946876541,1714.7188633917976,2.2639434594797625
0.11657911072806276,0.030934124204801385,0.009320652222905523,0.003058291662890448,0.0014080603594306988,1824.9900977827879,2.2278861294450008
0.09876681210542106,0.03478782600217523,0.010366582554549959,0.003084249438978652,0.0013512590726426222,1640.9169908623799,2.3142844893624046
0.08907376471469321,0.046000652847178476,0.010368197504274172,0.003027679406070212,0.0012439206181462557,1655.6978806382335,2.3507302103832264
0.09258888617058202,0.04674244397473097,0.008799498454474627,0.003271793994864426,0.0014902570424802425,1714.4620987412834,2.1947842658495684
0.09246305701220009,0.039787164355843015,0.008344086731915527,0.0032008894014766654,0.001558082528736266,1782.4407603294217,2.1920600411189337
0.15185820731512545,0.04833092569043926,0.008965744377040006,0.0034970342101491273,0.0015908409953159267,2283.5189074276864,2.2564067086595245
0.14741842822725806,0.041101316907058066,0.008155110602575306,0.003604675688840106,0.00156580728698782,2160.353987898825,2.1964799603126464
0.07256986198982593,0.02382888133898464,0.00740603772441873,0.002817240474035806,0.0012528756569091806,1194.520354082808,2.2329791950819238
0.07819504053078186,0.02603607506914132,0.007037444454318081,0.002909865200409813,0.0014972095358931348,1308.767978446365,2.304071853143359
0.0920263565272972,0.031243442171454524,0.006827210243369352,0.003253122057266772,0.0016618312041420684,1527.4178214510052,2.3568764967077054
0.07425584700491515,0.031082390145521034,0.007685602792070207,0.003155466067392522,0.0014269718401727727,1331.5695865712016,2.306232773428376
0.10711404009923185,0.03705247827418359,0.008696253674452781,0.003928281135857523,0.002072701569447941,1777.0967687381853,2.3009374056135914
0.12244093991907669,0.03544176306638193,0.008472012490825343,0.0050875455669477454,0.003035307913015814,2074.0913148574323,2.329096567976009
0.10048637328660699,0.034350382673697825,0.008342065517996223,0.004840536868499217,0.002716618466334427,1698.1289672638495,2.2561646478786197
0.11427320910338583,0.052449893686620744,0.011186620016400198,0.00493292753993656,0.0029326486766838894,2122.104353877281,2.1502789595069935
0.11486575387853426,0.04980129301809721,0.011349483868837272,0.0055732031268992425,0.0032329627074164664,2108.6273062512732,2.1712824675762388
0.09113021888035887,0.03682653982806338,0.008072180740794813,0.004193670804686031,0.002086598181915404,1709.0783889323138,2.342592701751566
0.15498194410994479,0.03954403688271967,0.007896627933169302,0.003113221293834262,0.0015232083973546445,2411.7878629601696,2.214150582999262
0.1736180363389417,0.049054454215387185,0.00893285882033472,0.003327042008016719,0.0014151175864233962,2495.230314800047,2.093045578319838
0.11219189739411961,0.04646080066732194,0.008997808608538943,0.0035506576953058143,0.0015360875972858469,1909.2103301735524,2.1988114107076626
0.1579766165188189,0.04358471061840962,0.008437338877234529,0.0036379393131245373,0.0017654446436567667,2211.7092069731925,2.2467617449691306
0.14315132555865206,0.03991938727959601,0.007893699040368322,0.003380237995739993,0.001529657946702289,2054.1083095018316,2.230389893440597
0.10110803076848507,0.03403507732235773,0.008822601456284383,0.0036736646737800106,0.0014969851630226934,1670.246977401267,2.336406654089979
0.14217460696591996,0.04352443436873943,0.009786437892169361,0.003352839313162263,0.0014472101307366938,2222.8761507963027,2.2734789654844283
0.14419800076546874,0.04602147079175511,0.008461423557161578,0.002743038415065423,0.0012660519137444146,2132.591196261177,2.3183797242745667
0.10376119980902426,0.038843208732074114,0.008041287050836248,0.0031228621654876515,0.001358188699190595,1700.173648350253,2.3263238762049347
0.09713619675619024,0.03624754762171912,0.008472973837112555,0.003293643686730861,0.0014128267438188963,1792.3871009699158,2.3568109067205794
0.10782072976517264,0.034672989658297536,0.008092642863278625,0.003314153813592724,0.0012898853489624294,1858.8120176440432,2.2757369861501004
0.12268688746592532,0.03865695259990445,0.007988038397556164,0.0034829358983744134,0.0015789094571768054,1949.4471395625856,2.2557150671389063
0.1063492613213147,0.04187612197621102,0.00841851658460821,0.003358061986485637,0.001603617199537827,2161.0859865963857,2.319119926149443
0.13012256218686938,0.04711887011717122,0.009080766915396834,0.003436156227367092,0.0014241763161540785,2127.098542625666,2.263481662654509
0.11070748546820458,0.03680485484322468,0.008446835853196184,0.0034972667948642952,0.0016421180911748252,1699.7881111534416,2.2088431737255747
0.08298138569599077,0.03224392352763288,0.007942156613062105,0.004139748765386083,0.0022220965880984022,1458.0407018566434,2.2598497639935586
0.11495401710187675,0.04365124173279991,0.010523482521783405,0.00458948440475546,0.0023216770386461885,1977.8986026283144,2.1491014985339834
0.14244012068155978,0.041569258188518116,0.010495712501691058,0.004568733714885248,0.0023383467377698997,2549.398629256702,2.1697811302383627
0.1544501225434561,0.05148023547482725,0.010158548860673496,0.004593344960311858,0.0021584409126170624,2446.1444489848514,2.2734162657481307
0.18210145810984077,0.05135528569256614,0.010608950791105803,0.0038556901975881504,0.0016353089735237276,2884.8244192186594,2.2767542643027947
0.18813703937150184,0.04586763572280712,0.010502642952378531,0.0037732801783529686,0.0015718087172032652,2829.1365109185576,2.177276427205481
0.11732282750249173,0.03378829339299872,0.009252323200470012,0.003521387445388265,0.0013434926768693444,1757.495399764817,2.1867281800794753
